id,currently_anchored,did_accept_challenge,question_object_id,island_id,participant_id,question_content_type_id,treasure_id,last_anchored_at,challenge_accepted_at,did_open_treasure,did_reach,reached_at,treasure_opened_at,currently_in,is_treasure_visible,did_spade,spaded_at
3765,f,f,,20,19,,,,,f,t,2020-03-28 13:23:18.529429+00,,t,f,f,
3760,f,f,70,15,19,15,14,2020-03-28 09:16:32.789961+00,,t,t,2020-03-28 11:07:15.195218+00,2020-03-28 09:16:39.550275+00,f,t,f,
3768,f,f,99,23,19,15,28,2020-03-28 09:25:33.396886+00,,t,t,2020-03-28 09:25:24.582013+00,2020-03-28 09:25:41.756039+00,f,t,f,
3766,f,f,91,21,19,15,5,,,f,f,,,f,f,f,
3769,f,f,105,24,19,15,25,2020-03-28 09:26:42.696268+00,,t,t,2020-03-28 09:26:20.073733+00,2020-03-28 09:36:04.048886+00,f,t,f,
3772,f,f,123,27,19,15,9,,,f,f,,,f,t,f,
3773,f,f,125,28,19,15,8,,,f,f,,,f,f,f,
3770,f,f,114,25,19,15,13,2020-03-28 10:12:39.339087+00,,t,t,2020-03-28 10:12:14.580572+00,2020-03-28 10:12:45.607569+00,f,t,f,
3771,f,f,119,26,19,15,27,2020-03-28 09:37:20.52055+00,,t,t,2020-03-28 10:13:06.164906+00,2020-03-28 10:11:18.336027+00,f,t,f,
3776,f,f,140,31,19,15,11,,,f,f,,,f,f,f,
3777,f,f,25,32,19,14,31,,,f,f,,,f,f,f,
3778,f,f,147,33,19,15,18,,,f,f,,,f,f,f,
3779,f,f,150,34,19,15,16,,,f,f,,,f,f,f,
3780,f,f,22,35,19,14,34,,,f,f,,,f,f,f,
3781,f,f,5,1,180,15,2,,,f,f,,,f,f,f,
3782,f,f,8,2,180,15,6,,,f,f,,,f,f,f,
3783,f,f,14,3,180,15,24,,,f,f,,,f,f,f,
3784,f,f,24,4,180,15,21,,,f,f,,,f,f,f,
3785,f,f,29,5,180,15,25,,,f,f,,,f,f,f,
3786,f,f,32,6,180,15,33,,,f,f,,,f,f,f,
3787,f,f,36,7,180,15,34,,,f,f,,,f,f,f,
3788,f,f,6,8,180,14,10,,,f,f,,,f,f,f,
3789,f,f,15,9,180,14,17,,,f,f,,,f,f,f,
3790,f,f,39,10,180,15,29,,,f,f,,,f,f,f,
3791,f,f,45,11,180,15,11,,,f,f,,,f,f,f,
3792,f,f,48,12,180,15,4,,,f,f,,,f,f,f,
3793,f,f,53,13,180,15,16,,,f,f,,,f,f,f,
3794,f,f,57,14,180,15,1,,,f,f,,,f,f,f,
3795,f,f,67,15,180,15,22,,,f,f,,,f,f,f,
3796,f,f,71,16,180,15,32,,,f,f,,,f,f,f,
3797,f,f,72,17,180,15,3,,,f,f,,,f,f,f,
3798,f,f,80,18,180,15,12,,,f,f,,,f,f,f,
3799,f,f,86,19,180,15,20,,,f,f,,,f,f,f,
3800,f,f,,20,180,,,,,f,f,,,f,f,f,
3801,f,f,93,21,180,15,13,,,f,f,,,f,f,f,
3802,f,f,94,22,180,15,8,,,f,f,,,f,f,f,
3803,f,f,102,23,180,15,31,,,f,f,,,f,f,f,
3804,f,f,106,24,180,15,18,,,f,f,,,f,f,f,
3805,f,f,113,25,180,15,7,,,f,f,,,f,f,f,
3806,f,f,116,26,180,15,15,,,f,f,,,f,f,f,
3807,f,f,120,27,180,15,19,,,f,f,,,f,f,f,
3808,f,f,125,28,180,15,23,,,f,f,,,f,f,f,
3809,f,f,127,29,180,15,27,,,f,f,,,f,f,f,
3810,f,f,134,30,180,15,14,,,f,f,,,f,f,f,
3811,f,f,138,31,180,15,26,,,f,f,,,f,f,f,
3812,f,f,29,32,180,14,28,,,f,f,,,f,f,f,
3813,f,f,149,33,180,15,9,,,f,f,,,f,f,f,
3814,f,f,155,34,180,15,5,,,f,f,,,f,f,f,
3815,f,f,19,35,180,14,30,,,f,f,,,f,f,f,
3816,f,f,5,1,179,15,30,,,f,f,,,f,f,f,
3817,f,f,8,2,179,15,21,,,f,f,,,f,f,f,
3818,f,f,20,3,179,15,1,,,f,f,,,f,f,f,
3819,f,f,25,4,179,15,2,,,f,f,,,f,f,f,
3820,f,f,27,5,179,15,33,,,f,f,,,f,f,f,
3821,f,f,34,6,179,15,15,,,f,f,,,f,f,f,
3822,f,f,36,7,179,15,13,,,f,f,,,f,f,f,
3823,f,f,8,8,179,14,8,,,f,f,,,f,f,f,
3824,f,f,12,9,179,14,34,,,f,f,,,f,f,f,
3825,f,f,39,10,179,15,16,,,f,f,,,f,f,f,
3826,f,f,44,11,179,15,3,,,f,f,,,f,f,f,
3827,f,f,47,12,179,15,7,,,f,f,,,f,f,f,
3828,f,f,56,13,179,15,18,,,f,f,,,f,f,f,
3829,f,f,61,14,179,15,26,,,f,f,,,f,f,f,
3830,f,f,64,15,179,15,14,,,f,f,,,f,f,f,
3831,f,f,71,16,179,15,23,,,f,f,,,f,f,f,
3832,f,f,75,17,179,15,29,,,f,f,,,f,f,f,
3833,f,f,81,18,179,15,12,,,f,f,,,f,f,f,
3843,f,t,125,28,179,15,20,2020-03-28 07:58:03.417706+00,2020-03-28 07:14:16.173616+00,f,t,2020-03-28 07:57:43.994922+00,,f,t,f,
3834,f,f,88,19,179,15,27,,,f,f,,,f,f,f,
3842,f,t,124,27,179,15,32,2020-03-28 07:49:36.792387+00,2020-03-28 07:49:50.135867+00,f,t,2020-03-28 13:25:00.209476+00,,f,t,f,
3870,f,f,,20,26,,,,,f,t,2020-03-28 10:14:18.366905+00,,f,f,f,
3845,f,t,133,30,179,15,6,2020-03-28 07:53:15.587988+00,2020-03-28 07:53:20.666255+00,f,t,2020-03-28 13:25:21.050919+00,,f,t,f,
3837,f,f,95,22,179,15,28,,,f,f,,,f,f,f,
3835,f,f,,20,179,,,,,f,t,2020-03-28 13:25:27.947905+00,,f,f,f,
3838,f,f,102,23,179,15,22,,,f,f,,,f,f,f,
3836,t,f,93,21,179,15,5,2020-03-28 13:28:36.480106+00,,f,t,2020-03-28 13:28:19.336807+00,,t,t,f,
3839,f,f,105,24,179,15,25,,,f,f,,,f,f,f,
3840,f,f,110,25,179,15,17,,,f,f,,,f,f,f,
3841,f,f,116,26,179,15,19,,,f,f,,,f,f,f,
3844,f,f,129,29,179,15,31,,,f,f,,,f,f,f,
3846,f,f,140,31,179,15,24,,,f,f,,,f,f,f,
3847,f,f,25,32,179,14,10,,,f,f,,,f,f,f,
3848,f,f,145,33,179,15,11,,,f,f,,,f,f,f,
3849,f,f,155,34,179,15,4,,,f,f,,,f,f,f,
3850,f,f,22,35,179,14,9,,,f,f,,,f,f,f,
3851,f,f,5,1,26,15,25,,,f,f,,,f,f,f,
3852,f,f,11,2,26,15,10,,,f,f,,,f,f,f,
3853,f,f,13,3,26,15,28,,,f,f,,,f,f,f,
3854,f,f,23,4,26,15,26,,,f,f,,,f,f,f,
3855,f,f,31,5,26,15,29,,,f,f,,,f,f,f,
3856,f,f,32,6,26,15,19,,,f,f,,,f,f,f,
3857,f,f,36,7,26,15,14,,,f,f,,,f,f,f,
3858,f,f,4,8,26,14,16,,,f,f,,,f,f,f,
3859,f,f,13,9,26,14,11,,,f,f,,,f,f,f,
3860,f,f,38,10,26,15,21,,,f,f,,,f,f,f,
3861,f,f,42,11,26,15,15,,,f,f,,,f,f,f,
3862,f,f,50,12,26,15,23,,,f,f,,,f,f,f,
3863,f,f,53,13,26,15,27,,,f,f,,,f,f,f,
3864,f,f,61,14,26,15,5,,,f,f,,,f,f,f,
3865,f,f,65,15,26,15,24,,,f,f,,,f,f,f,
3866,f,f,71,16,26,15,32,,,f,f,,,f,f,f,
3867,f,f,72,17,26,15,2,,,f,f,,,f,f,f,
3868,f,f,80,18,26,15,6,,,f,f,,,f,f,f,
3869,f,f,88,19,26,15,18,,,f,f,,,f,f,f,
3871,f,f,89,21,26,15,3,,,f,f,,,f,f,f,
3872,f,f,94,22,26,15,22,,,f,f,,,f,f,f,
3873,f,f,99,23,26,15,30,,,f,f,,,f,f,f,
3874,f,f,104,24,26,15,33,,,f,f,,,f,f,f,
3875,f,f,112,25,26,15,13,,,f,f,,,f,f,f,
3911,f,f,115,26,23,15,17,2020-03-28 12:07:11.786745+00,,t,t,2020-03-28 12:07:02.353576+00,2020-03-28 12:07:22.085136+00,f,t,f,
3878,f,t,125,28,26,15,12,2020-03-28 08:00:33.469814+00,2020-03-28 08:00:47.555074+00,f,t,2020-03-28 08:00:15.051358+00,,f,t,f,
3879,f,t,128,29,26,15,1,2020-03-28 10:15:17.462652+00,2020-03-28 09:38:07.515517+00,t,t,2020-03-28 10:15:07.94704+00,2020-03-28 10:15:22.590981+00,f,t,f,
3881,f,f,141,31,26,15,7,,,f,f,,,f,f,f,
3882,f,f,27,32,26,14,4,,,f,f,,,f,f,f,
3883,f,f,145,33,26,15,9,,,f,f,,,f,f,f,
3877,f,t,123,27,26,15,20,2020-03-28 10:17:44.126073+00,2020-03-28 08:26:52.13742+00,t,t,2020-03-28 10:17:37.879021+00,2020-03-28 10:17:53.064002+00,f,t,f,
3884,f,f,155,34,26,15,17,,,f,f,,,f,f,f,
3885,f,f,20,35,26,14,34,,,f,f,,,f,f,f,
3886,f,f,5,1,23,15,27,,,f,f,,,f,f,f,
3876,f,f,117,26,26,15,8,2020-03-28 10:19:37.74046+00,,t,t,2020-03-28 10:19:29.062599+00,2020-03-28 10:19:44.274888+00,f,t,f,
3887,f,f,8,2,23,15,8,,,f,f,,,f,f,f,
3880,t,t,131,30,26,15,31,2020-03-28 10:25:20.038501+00,2020-03-28 08:47:26.420495+00,t,t,2020-03-28 10:24:56.425872+00,2020-03-28 09:36:45.872016+00,t,t,f,
3888,f,f,15,3,23,15,12,,,f,f,,,f,f,f,
3889,f,f,21,4,23,15,2,,,f,f,,,f,f,f,
3890,f,f,29,5,23,15,16,,,f,f,,,f,f,f,
3891,f,f,32,6,23,15,3,,,f,f,,,f,f,f,
3892,f,f,36,7,23,15,32,,,f,f,,,f,f,f,
3893,f,f,7,8,23,14,26,,,f,f,,,f,f,f,
3894,f,f,17,9,23,14,21,,,f,f,,,f,f,f,
3895,f,f,39,10,23,15,6,,,f,f,,,f,f,f,
3896,f,f,46,11,23,15,30,,,f,f,,,f,f,f,
3897,f,f,50,12,23,15,5,,,f,f,,,f,f,f,
3898,f,f,53,13,23,15,14,,,f,f,,,f,f,f,
3899,f,f,59,14,23,15,24,,,f,f,,,f,f,f,
3900,f,f,65,15,23,15,22,,,f,f,,,f,f,f,
3901,f,f,71,16,23,15,1,,,f,f,,,f,f,f,
3902,f,f,76,17,23,15,34,,,f,f,,,f,f,f,
3903,f,f,77,18,23,15,29,,,f,f,,,f,f,f,
3904,f,f,87,19,23,15,7,,,f,f,,,f,f,f,
3905,f,f,,20,23,,,,,f,f,,,f,f,f,
3906,f,f,93,21,23,15,20,,,f,f,,,f,f,f,
3907,f,f,96,22,23,15,18,,,f,f,,,f,f,f,
3908,f,f,100,23,23,15,33,,,f,f,,,f,f,f,
3909,f,f,106,24,23,15,11,,,f,f,,,f,f,f,
3910,f,f,111,25,23,15,19,,,f,f,,,f,f,f,
3912,f,f,123,27,23,15,13,,,f,f,,,f,f,f,
3913,f,f,125,28,23,15,10,,,f,f,,,f,f,f,
3914,f,f,128,29,23,15,25,,,f,f,,,f,f,f,
3915,f,f,134,30,23,15,23,2020-03-28 08:02:23.955682+00,,t,t,2020-03-28 12:13:48.357288+00,2020-03-28 08:02:37.911241+00,f,t,f,
3918,f,f,147,33,23,15,9,,,f,f,,,f,f,f,
3916,t,t,141,31,23,15,4,2020-03-28 12:14:02.378317+00,2020-03-28 07:57:39.120479+00,t,t,2020-03-28 12:13:55.103548+00,2020-03-28 12:14:09.656349+00,t,t,f,
3951,f,t,139,31,200,15,33,2020-03-28 06:55:13.655975+00,2020-03-28 06:55:18.293566+00,f,t,2020-03-28 06:54:59.40629+00,,f,t,f,
3937,f,t,72,17,200,15,16,2020-03-28 07:18:52.453836+00,2020-03-28 06:47:22.875353+00,f,t,2020-03-28 07:18:43.617183+00,,f,t,f,
3921,f,f,3,1,200,15,27,,,f,f,,,f,f,f,
3922,f,f,10,2,200,15,34,,,f,f,,,f,f,f,
3938,f,t,81,18,200,15,29,2020-03-28 07:20:51.939176+00,2020-03-28 07:20:57.082314+00,f,t,2020-03-28 07:20:11.854945+00,,f,t,f,
3923,f,f,18,3,200,15,28,,,f,f,,,f,f,f,
3924,f,f,21,4,200,15,25,,,f,f,,,f,f,f,
3925,f,t,27,5,200,15,23,2020-03-28 07:25:14.042921+00,2020-03-28 07:26:11.850704+00,f,t,2020-03-28 07:25:08.605568+00,,f,t,f,
3926,f,f,35,6,200,15,9,,,f,t,2020-03-28 07:30:18.264475+00,,t,f,f,
3920,f,t,19,35,23,14,31,2020-03-28 07:30:47.51731+00,2020-03-28 07:31:03.236593+00,f,t,2020-03-28 07:28:19.228053+00,,f,t,f,
3927,f,f,36,7,200,15,4,,,f,f,,,f,f,f,
3928,f,f,3,8,200,14,1,,,f,f,,,f,f,f,
3929,f,f,13,9,200,14,3,,,f,f,,,f,f,f,
3917,f,t,30,32,23,14,15,2020-03-28 07:35:47.409281+00,2020-03-28 07:35:52.315074+00,t,t,2020-03-28 07:35:31.980862+00,2020-03-28 07:39:13.68157+00,f,t,f,
3930,f,f,41,10,200,15,15,,,f,f,,,f,f,f,
3931,f,f,42,11,200,15,21,,,f,f,,,f,f,f,
3919,f,t,152,34,23,15,28,2020-03-28 07:40:21.300968+00,2020-03-28 07:40:39.370927+00,t,t,2020-03-28 07:40:10.141923+00,2020-03-28 07:51:51.712422+00,f,t,f,
3932,f,f,47,12,200,15,32,,,f,f,,,f,f,f,
3933,f,f,54,13,200,15,31,,,f,f,,,f,f,f,
3934,f,f,62,14,200,15,18,,,f,f,,,f,f,f,
3935,f,f,67,15,200,15,19,,,f,f,,,f,f,f,
3936,f,f,71,16,200,15,10,,,f,f,,,f,f,f,
3939,f,f,88,19,200,15,14,,,f,f,,,f,f,f,
3940,f,f,,20,200,,,,,f,f,,,f,f,f,
3941,f,f,91,21,200,15,2,,,f,f,,,f,f,f,
3942,f,f,95,22,200,15,22,,,f,f,,,f,f,f,
3943,f,f,100,23,200,15,7,,,f,f,,,f,f,f,
3944,f,f,106,24,200,15,20,,,f,f,,,f,f,f,
3945,f,f,114,25,200,15,8,,,f,f,,,f,f,f,
3946,f,f,119,26,200,15,11,,,f,f,,,f,f,f,
3947,f,f,122,27,200,15,12,,,f,f,,,f,f,f,
3948,f,f,125,28,200,15,17,,,f,f,,,f,f,f,
3949,f,f,128,29,200,15,13,,,f,f,,,f,f,f,
3950,f,f,135,30,200,15,30,,,f,f,,,f,f,f,
3952,f,f,25,32,200,14,5,,,f,f,,,f,f,f,
3953,f,f,144,33,200,15,26,,,f,f,,,f,f,f,
3954,f,f,150,34,200,15,6,,,f,f,,,f,f,f,
3955,f,f,20,35,200,14,24,,,f,f,,,f,f,f,
3956,f,f,5,1,273,15,19,,,f,f,,,f,f,f,
3957,f,f,10,2,273,15,34,,,f,f,,,f,f,f,
3990,f,t,21,35,273,14,31,2020-03-28 07:26:46.662181+00,2020-03-28 07:27:02.097874+00,f,t,2020-03-28 07:25:13.217207+00,,f,t,f,
3958,f,f,19,3,273,15,28,,,f,f,,,f,f,f,
3983,t,t,125,28,273,15,7,2020-03-28 07:31:15.197449+00,2020-03-28 07:31:23.051632+00,f,t,2020-03-28 07:30:09.644644+00,,t,t,f,
3959,f,f,24,4,273,15,3,,,f,f,,,f,f,f,
3960,f,f,29,5,273,15,14,,,f,f,,,f,f,f,
3961,f,f,34,6,273,15,2,,,f,f,,,f,f,f,
3962,f,f,36,7,273,15,23,,,f,f,,,f,f,f,
3963,f,f,1,8,273,14,9,,,f,f,,,f,f,f,
3964,f,f,13,9,273,14,6,,,f,f,,,f,f,f,
3965,f,f,39,10,273,15,33,,,f,f,,,f,f,f,
3966,f,f,44,11,273,15,20,,,f,f,,,f,f,f,
3967,f,f,52,12,273,15,12,,,f,f,,,f,f,f,
3968,f,f,56,13,273,15,15,,,f,f,,,f,f,f,
3969,f,f,57,14,273,15,10,,,f,f,,,f,f,f,
3970,f,f,68,15,273,15,24,,,f,f,,,f,f,f,
3971,f,f,71,16,273,15,4,,,f,f,,,f,f,f,
3972,f,f,75,17,273,15,32,,,f,f,,,f,f,f,
3973,f,f,77,18,273,15,21,,,f,f,,,f,f,f,
3974,f,f,87,19,273,15,17,,,f,f,,,f,f,f,
3975,f,f,,20,273,,,,,f,f,,,f,f,f,
3976,f,f,90,21,273,15,29,,,f,f,,,f,f,f,
3977,f,f,95,22,273,15,27,,,f,f,,,f,f,f,
3978,f,f,100,23,273,15,16,,,f,f,,,f,f,f,
3979,f,f,108,24,273,15,1,,,f,f,,,f,f,f,
3980,f,f,113,25,273,15,18,,,f,f,,,f,f,f,
3981,f,f,118,26,273,15,5,,,f,f,,,f,f,f,
3982,f,f,122,27,273,15,25,,,f,f,,,f,f,f,
3984,f,f,128,29,273,15,30,,,f,f,,,f,f,f,
3985,f,f,134,30,273,15,8,,,f,f,,,f,f,f,
3986,f,f,143,31,273,15,11,,,f,f,,,f,f,f,
3987,f,f,23,32,273,14,22,,,f,f,,,f,f,f,
3988,f,f,145,33,273,15,26,,,f,f,,,f,f,f,
3989,f,f,150,34,273,15,13,,,f,f,,,f,f,f,
3991,f,f,7,1,298,15,1,,,f,f,,,f,f,f,
3992,f,f,8,2,298,15,17,,,f,f,,,f,f,f,
3993,f,f,13,3,298,15,34,,,f,f,,,f,f,f,
3994,f,f,26,4,298,15,9,,,f,f,,,f,f,f,
3995,f,f,29,5,298,15,20,,,f,f,,,f,f,f,
3996,f,f,34,6,298,15,10,,,f,f,,,f,f,f,
3997,f,f,36,7,298,15,21,,,f,f,,,f,f,f,
3998,f,f,2,8,298,14,32,,,f,f,,,f,f,f,
3999,f,f,12,9,298,14,22,,,f,f,,,f,f,f,
4000,f,f,40,10,298,15,12,,,f,f,,,f,f,f,
4001,f,f,46,11,298,15,11,,,f,f,,,f,f,f,
4002,f,f,49,12,298,15,29,,,f,f,,,f,f,f,
4003,f,f,55,13,298,15,24,,,f,f,,,f,f,f,
4004,f,f,60,14,298,15,33,,,f,f,,,f,f,f,
4005,f,f,65,15,298,15,8,,,f,f,,,f,f,f,
4006,f,f,71,16,298,15,4,,,f,f,,,f,f,f,
4007,f,f,75,17,298,15,23,,,f,f,,,f,f,f,
4008,f,f,79,18,298,15,18,,,f,f,,,f,f,f,
4009,f,f,85,19,298,15,31,,,f,f,,,f,f,f,
4010,f,f,,20,298,,,,,f,f,,,f,f,f,
4011,f,f,90,21,298,15,19,,,f,f,,,f,f,f,
4012,f,f,94,22,298,15,30,,,f,f,,,f,f,f,
4013,f,f,103,23,298,15,14,,,f,f,,,f,f,f,
4014,f,f,104,24,298,15,3,,,f,f,,,f,f,f,
4015,f,f,110,25,298,15,26,,,f,f,,,f,f,f,
4016,f,f,116,26,298,15,27,,,f,f,,,f,f,f,
4017,f,f,121,27,298,15,25,,,f,f,,,f,f,f,
4018,f,f,125,28,298,15,5,,,f,f,,,f,f,f,
4019,f,f,127,29,298,15,16,,,f,f,,,f,f,f,
4020,f,f,132,30,298,15,7,,,f,f,,,f,f,f,
4021,f,f,142,31,298,15,2,,,f,f,,,f,f,f,
4022,f,f,27,32,298,14,13,,,f,f,,,f,f,f,
4023,f,f,147,33,298,15,28,,,f,f,,,f,f,f,
4024,f,f,151,34,298,15,15,,,f,f,,,f,f,f,
4025,f,f,22,35,298,14,6,,,f,f,,,f,f,f,
4026,f,f,6,1,291,15,34,,,f,f,,,f,f,f,
4027,f,f,11,2,291,15,2,,,f,f,,,f,f,f,
4028,f,f,20,3,291,15,26,,,f,f,,,f,f,f,
4029,f,f,26,4,291,15,10,,,f,f,,,f,f,f,
4030,f,f,28,5,291,15,9,,,f,f,,,f,f,f,
4031,f,f,32,6,291,15,8,,,f,f,,,f,f,f,
4032,f,f,36,7,291,15,11,,,f,f,,,f,f,f,
4033,f,f,7,8,291,14,29,,,f,f,,,f,f,f,
4034,f,f,16,9,291,14,16,,,f,f,,,f,f,f,
4035,f,f,40,10,291,15,4,,,f,f,,,f,f,f,
4036,f,f,46,11,291,15,13,,,f,f,,,f,f,f,
4037,f,f,51,12,291,15,24,,,f,f,,,f,f,f,
4038,f,f,53,13,291,15,30,,,f,f,,,f,f,f,
4039,f,f,58,14,291,15,6,,,f,f,,,f,f,f,
4040,f,f,66,15,291,15,7,,,f,f,,,f,f,f,
4041,f,f,71,16,291,15,18,,,f,f,,,f,f,f,
4042,f,f,76,17,291,15,25,,,f,f,,,f,f,f,
4043,f,f,82,18,291,15,3,,,f,f,,,f,f,f,
4044,f,f,86,19,291,15,31,,,f,f,,,f,f,f,
4045,f,f,,20,291,,,,,f,f,,,f,f,f,
4046,f,f,93,21,291,15,19,,,f,f,,,f,f,f,
4047,f,f,94,22,291,15,12,,,f,f,,,f,f,f,
4048,f,f,99,23,291,15,33,,,f,f,,,f,f,f,
4049,f,f,104,24,291,15,14,,,f,f,,,f,f,f,
4050,f,f,110,25,291,15,27,,,f,f,,,f,f,f,
4051,f,f,115,26,291,15,5,,,f,f,,,f,f,f,
4052,f,f,120,27,291,15,1,,,f,f,,,f,f,f,
4053,f,f,125,28,291,15,32,,,f,f,,,f,f,f,
4054,f,f,127,29,291,15,23,,,f,f,,,f,f,f,
4055,f,f,136,30,291,15,22,,,f,f,,,f,f,f,
4056,f,f,139,31,291,15,15,,,f,f,,,f,f,f,
4057,f,f,25,32,291,14,17,,,f,f,,,f,f,f,
4058,f,f,146,33,291,15,28,,,f,f,,,f,f,f,
4059,f,f,151,34,291,15,21,,,f,f,,,f,f,f,
4060,f,f,18,35,291,14,20,,,f,f,,,f,f,f,
4061,f,f,6,1,304,15,17,,,f,f,,,f,f,f,
4062,f,f,10,2,304,15,34,,,f,f,,,f,f,f,
4063,f,f,20,3,304,15,26,,,f,f,,,f,f,f,
4064,f,f,23,4,304,15,30,,,f,f,,,f,f,f,
4065,f,f,27,5,304,15,14,,,f,f,,,f,f,f,
4066,f,f,35,6,304,15,33,,,f,f,,,f,f,f,
4067,f,f,36,7,304,15,10,,,f,f,,,f,f,f,
4068,f,f,2,8,304,14,15,,,f,f,,,f,f,f,
4069,f,f,11,9,304,14,31,,,f,f,,,f,f,f,
4070,f,f,39,10,304,15,20,,,f,f,,,f,f,f,
4071,f,f,45,11,304,15,23,,,f,f,,,f,f,f,
4072,f,f,52,12,304,15,24,,,f,f,,,f,f,f,
4073,f,f,55,13,304,15,19,,,f,f,,,f,f,f,
4074,f,f,57,14,304,15,28,,,f,f,,,f,f,f,
4075,f,f,66,15,304,15,7,,,f,f,,,f,f,f,
4076,f,f,71,16,304,15,5,,,f,f,,,f,f,f,
4077,f,f,73,17,304,15,18,,,f,f,,,f,f,f,
4111,f,t,71,16,86,15,18,2020-03-28 07:08:27.907978+00,2020-03-28 07:08:45.950759+00,f,t,2020-03-28 07:02:27.249311+00,,f,t,f,
4078,f,f,77,18,304,15,1,,,f,f,,,f,f,f,
4085,f,f,109,25,304,15,16,2020-03-28 10:32:22.278904+00,,f,t,2020-03-28 10:32:07.946256+00,,f,t,f,
4079,f,f,84,19,304,15,22,,,f,f,,,f,f,f,
4080,f,f,,20,304,,,,,f,f,,,f,f,f,
4086,f,t,115,26,304,15,4,2020-03-28 10:31:19.698247+00,2020-03-28 09:42:52.02146+00,t,t,2020-03-28 11:52:48.14265+00,2020-03-28 10:31:25.311872+00,f,t,f,
4081,f,f,89,21,304,15,9,,,f,f,,,f,f,f,
4087,f,t,121,27,304,15,3,2020-03-28 10:30:39.44049+00,2020-03-28 08:42:57.760312+00,t,t,2020-03-28 11:52:58.60288+00,2020-03-28 10:30:46.431886+00,f,t,f,
4082,f,f,95,22,304,15,29,,,f,f,,,f,f,f,
4088,f,t,125,28,304,15,11,2020-03-28 07:35:50.759819+00,2020-03-28 07:36:05.32936+00,t,t,2020-03-28 11:53:04.537561+00,2020-03-28 08:41:56.873855+00,f,t,f,
4083,f,f,102,23,304,15,21,,,f,f,,,f,f,f,
4110,f,t,64,15,86,15,33,2020-03-28 09:41:05.738982+00,2020-03-28 09:41:26.893892+00,f,t,2020-03-28 09:40:23.361661+00,,f,t,f,
4084,f,f,107,24,304,15,13,,,f,f,,,f,f,f,
4095,f,t,22,35,304,14,2,2020-03-28 11:53:28.725049+00,2020-03-28 07:22:29.547226+00,t,t,2020-03-28 11:53:19.271975+00,2020-03-28 11:53:37.138395+00,f,t,f,
4092,t,f,24,32,304,14,12,2020-03-28 11:59:05.71958+00,,t,t,2020-03-28 11:58:57.586195+00,2020-03-28 11:59:17.244922+00,t,t,f,
4089,f,f,129,29,304,15,25,,,f,f,,,f,f,f,
4090,f,f,135,30,304,15,32,,,f,f,,,f,f,f,
4091,f,f,141,31,304,15,8,,,f,f,,,f,f,f,
4109,f,t,58,14,86,15,5,2020-03-28 09:59:13.101707+00,2020-03-28 10:03:57.59122+00,t,t,2020-03-28 09:58:35.019879+00,2020-03-28 10:02:05.258204+00,f,t,f,
4093,f,f,145,33,304,15,6,,,f,f,,,f,f,f,
4094,f,f,154,34,304,15,27,,,f,f,,,f,f,f,
4116,f,t,93,21,86,15,25,2020-03-28 10:35:20.257552+00,2020-03-28 10:35:30.011039+00,t,t,2020-03-28 10:34:54.586274+00,2020-03-28 11:07:13.849108+00,f,t,f,
4115,f,f,,20,86,,,,,f,t,2020-03-28 11:08:36.250876+00,,t,f,f,
4096,f,f,6,1,86,15,10,,,f,f,,,f,f,f,
4097,f,f,12,2,86,15,22,,,f,f,,,f,f,f,
4098,f,f,16,3,86,15,29,,,f,f,,,f,f,f,
4099,f,f,26,4,86,15,23,,,f,f,,,f,f,f,
4100,f,f,31,5,86,15,1,,,f,f,,,f,f,f,
4101,f,f,35,6,86,15,12,,,f,f,,,f,f,f,
4102,f,f,36,7,86,15,14,,,f,f,,,f,f,f,
4103,f,f,8,8,86,14,4,,,f,f,,,f,f,f,
4104,f,f,12,9,86,14,7,,,f,f,,,f,f,f,
4105,f,f,41,10,86,15,17,,,f,f,,,f,f,f,
4106,f,f,44,11,86,15,20,,,f,f,,,f,f,f,
4107,f,f,49,12,86,15,13,,,f,f,,,f,f,f,
4108,f,f,56,13,86,15,16,,,f,f,,,f,f,f,
4112,f,f,76,17,86,15,31,,,f,f,,,f,f,f,
4113,f,f,78,18,86,15,26,,,f,f,,,f,f,f,
4114,f,f,85,19,86,15,28,,,f,f,,,f,f,f,
4117,f,f,98,22,86,15,21,,,f,f,,,f,f,f,
4118,f,f,100,23,86,15,9,,,f,f,,,f,f,f,
4119,f,f,108,24,86,15,15,,,f,f,,,f,f,f,
4156,f,t,119,26,232,15,17,2020-03-28 07:06:30.042552+00,2020-03-28 07:09:06.84891+00,t,t,2020-03-28 07:04:51.663009+00,2020-03-28 09:24:07.773725+00,f,t,f,
4120,f,f,114,25,86,15,34,,,f,f,,,f,f,f,
4121,f,f,117,26,86,15,30,,,f,f,,,f,f,f,
4122,f,f,121,27,86,15,8,,,f,f,,,f,f,f,
4155,f,t,110,25,232,15,6,2020-03-28 09:33:10.918866+00,2020-03-28 09:33:31.912212+00,t,t,2020-03-28 09:32:59.619141+00,2020-03-28 09:56:05.908496+00,f,t,f,
4123,f,f,125,28,86,15,24,,,f,f,,,f,f,f,
4124,f,f,128,29,86,15,27,,,f,f,,,f,f,f,
4125,f,f,131,30,86,15,19,,,f,f,,,f,f,f,
4154,f,t,106,24,232,15,20,2020-03-28 10:03:51.898327+00,2020-03-28 10:06:27.274604+00,t,t,2020-03-28 10:03:17.581439+00,2020-03-28 10:41:11.633338+00,f,t,f,
4126,f,f,140,31,86,15,2,,,f,f,,,f,f,f,
